82680	
  -5.3290271e-01	   3.7285603e-01	
  -5.2616393e-01	   3.7478755e-01	
  -5.0906325e-01	   3.7223292e-01	
  -5.1037315e-01	   3.7325349e-01	
  -5.0011976e-01	   3.7121912e-01	
  -4.8326893e-01	   3.7163428e-01	
  -4.8308021e-01	   3.6945940e-01	
  -4.7899732e-01	   3.7153486e-01	
  -4.7427254e-01	   3.7259227e-01	
  -4.7114826e-01	   3.7117249e-01	
  -4.6575974e-01	   3.7428267e-01	
  -4.6305441e-01	   3.7181258e-01	
  -4.5986622e-01	   3.7258975e-01	
  -4.5783434e-01	   3.7206627e-01	
  -4.4925867e-01	   3.7173166e-01	
  -4.3892560e-01	   3.7295439e-01	
  -4.1110886e-01	   3.7215329e-01	
  -4.0063241e-01	   3.7158628e-01	
  -3.9994710e-01	   3.7297265e-01	
  -3.9796466e-01	   3.7218869e-01	
  -3.8618395e-01	   3.7086002e-01	
  -3.8402921e-01	   3.7226602e-01	
  -3.7693728e-01	   3.7294555e-01	
  -3.7520671e-01	   3.7320667e-01	
  -3.7037766e-01	   3.7275370e-01	
  -3.3614071e-01	   3.7264900e-01	
  -2.0423828e-01	   3.7266857e-01	
  -2.0187162e-01	   3.7448890e-01	
  -1.9063439e-01	   3.7257601e-01	
  -1.8937036e-01	   3.6948221e-01	
  -1.8253442e-01	   3.7250920e-01	
  -1.7475265e-01	   3.7096776e-01	
  -1.7133529e-01	   3.7376766e-01	
  -1.4479710e-01	   3.7393770e-01	
  -8.1855376e-02	   3.7215058e-01	
  -7.9838960e-02	   3.7217919e-01	
   7.1658267e-03	   3.7284479e-01	
   2.8310474e-02	   3.7393086e-01	
   5.8234004e-02	   3.7451715e-01	
   6.9668569e-02	   3.7245421e-01	
   7.2994406e-02	   3.7268737e-01	
   7.8190096e-02	   3.7123611e-01	
   8.1406291e-02	   3.7296283e-01	
   8.5897187e-02	   3.7310067e-01	
   1.3760302e-01	   3.7256985e-01	
   1.8872425e-01	   3.7373133e-01	
   2.1438258e-01	   3.7375300e-01	
   2.1740732e-01	   3.7191012e-01	
   2.6441200e-01	   3.7285712e-01	
   2.7758729e-01	   3.7231613e-01	
   2.8062800e-01	   3.7430094e-01	
   3.0116573e-01	   3.7198944e-01	
   3.0956070e-01	   3.7274089e-01	
   3.2827818e-01	   3.7344487e-01	
   3.5488368e-01	   3.7130490e-01	
   3.5666313e-01	   3.7355354e-01	
   3.6090553e-01	   3.7288114e-01	
   3.7432473e-01	   3.7166799e-01	
   3.7755751e-01	   3.7220280e-01	
   3.7872551e-01	   3.7128816e-01	
   3.9791943e-01	   3.7248292e-01	
   3.9952820e-01	   3.7261648e-01	
   4.0188023e-01	   3.7396577e-01	
   4.1043551e-01	   3.7217765e-01	
   4.1188228e-01	   3.7199189e-01	
   4.2790451e-01	   3.7229362e-01	
   4.3017828e-01	   3.7147853e-01	
   4.4221447e-01	   3.7229916e-01	
   4.4641554e-01	   3.7261609e-01	
   4.4759195e-01	   3.7318997e-01	
   4.6528159e-01	   3.7360784e-01	
   4.7723233e-01	   3.7265951e-01	
   4.7611801e-01	   3.7306115e-01	
   4.8399048e-01	   3.7324475e-01	
   4.8543847e-01	   3.7245479e-01	
   4.8703635e-01	   3.7288142e-01	
   4.8975203e-01	   3.7353305e-01	
   4.9549262e-01	   3.7236931e-01	
   5.0283702e-01	   3.7204404e-01	
   5.0293337e-01	   3.7263179e-01	
   5.1173231e-01	   3.7241947e-01	
   5.2120812e-01	   3.7510657e-01	
   5.2447028e-01	   3.7080423e-01	
   5.2719250e-01	   3.7348193e-01	
   5.3000718e-01	   3.7376031e-01	
   5.4076620e-01	   3.7038760e-01	
   5.4364283e-01	   3.7148388e-01	
   5.5588752e-01	   3.7222024e-01	
   5.5774388e-01	   3.7313049e-01	
  -6.2370086e-01	   3.6944617e-01	
  -6.2097709e-01	   3.7234763e-01	
  -6.2015388e-01	   3.7120077e-01	
  -6.1530785e-01	   3.7201058e-01	
  -6.1138206e-01	   3.7186173e-01	
  -6.1020848e-01	   3.7166215e-01	
  -6.0516673e-01	   3.7220452e-01	
  -5.9766311e-01	   3.7059431e-01	
  -5.9683525e-01	   3.7143390e-01	
  -5.9165011e-01	   3.6925688e-01	
  -5.9005211e-01	   3.7079760e-01	
  -5.8545601e-01	   3.6973254e-01	
  -5.7180303e-01	   3.7050345e-01	
  -5.4858031e-01	   3.6992396e-01	
  -5.4692951e-01	   3.7061691e-01	
  -5.3765114e-01	   3.6982489e-01	
  -5.2893626e-01	   3.7133426e-01	
  -5.2601512e-01	   3.7005186e-01	
  -5.2184107e-01	   3.7003658e-01	
  -5.1980353e-01	   3.6892971e-01	
  -5.1664415e-01	   3.7118089e-01	
  -5.1476381e-01	   3.7278240e-01	
  -5.0504265e-01	   3.7055108e-01	
  -5.0045050e-01	   3.7015730e-01	
  -4.9691045e-01	   3.6988559e-01	
  -4.9360076e-01	   3.7041173e-01	
  -4.8039671e-01	   3.7197762e-01	
  -4.7914788e-01	   3.7095457e-01	
  -4.7222080e-01	   3.7002532e-01	
  -4.6812778e-01	   3.7074152e-01	
  -4.6471359e-01	   3.7219066e-01	
  -4.5025020e-01	   3.6997643e-01	
  -4.4145117e-01	   3.7018689e-01	
  -4.2910583e-01	   3.7195889e-01	
  -3.9700191e-01	   3.7135599e-01	
  -3.8388172e-01	   3.7142693e-01	
  -3.6662392e-01	   3.7008624e-01	
  -3.6526619e-01	   3.7061548e-01	
  -3.5856373e-01	   3.7111099e-01	
  -3.5288639e-01	   3.7033597e-01	
  -3.2990384e-01	   3.7160103e-01	
  -2.0207981e-01	   3.7057274e-01	
  -2.0014894e-01	   3.7056510e-01	
  -1.9314231e-01	   3.7085350e-01	
  -1.8820340e-01	   3.7210905e-01	
  -1.8180431e-01	   3.6995524e-01	
  -1.7714655e-01	   3.6949940e-01	
  -1.4314922e-01	   3.7116799e-01	
  -1.3898592e-01	   3.7006325e-01	
  -1.1200706e-01	   3.6871254e-01	
  -1.1132004e-01	   3.7017001e-01	
  -9.2410040e-02	   3.7279451e-01	
   2.9295704e-02	   3.7095765e-01	
   6.2206962e-02	   3.7176983e-01	
   1.3290834e-01	   3.7155069e-01	
   1.3579553e-01	   3.7013028e-01	
   1.8932393e-01	   3.6985002e-01	
   1.9098187e-01	   3.7057643e-01	
   2.2013693e-01	   3.7197427e-01	
   2.6434683e-01	   3.7101252e-01	
   2.7803431e-01	   3.7062089e-01	
   2.8156220e-01	   3.7092356e-01	
   3.0544976e-01	   3.7134752e-01	
   3.1846599e-01	   3.7089944e-01	
   3.2876833e-01	   3.7137730e-01	
   3.3442930e-01	   3.7132332e-01	
   3.6199005e-01	   3.7110045e-01	
   3.6718572e-01	   3.7135839e-01	
   3.7082729e-01	   3.7102494e-01	
   3.8231057e-01	   3.6884029e-01	
   3.8645689e-01	   3.7093358e-01	
   3.9980664e-01	   3.6970876e-01	
   4.1053506e-01	   3.7164539e-01	
   4.1011886e-01	   3.7168201e-01	
   4.1425534e-01	   3.6994041e-01	
   4.1808427e-01	   3.6909518e-01	
   4.1846049e-01	   3.7046649e-01	
   4.2103192e-01	   3.7104129e-01	
   4.4158250e-01	   3.7116862e-01	
   4.4947930e-01	   3.7127190e-01	
   4.6380311e-01	   3.6857875e-01	
   4.7857563e-01	   3.7028119e-01	
   4.8601277e-01	   3.7167949e-01	
   4.9403793e-01	   3.7174880e-01	
   5.0053836e-01	   3.6893316e-01	
   5.0918222e-01	   3.7014390e-01	
   5.2914220e-01	   3.7054591e-01	
   5.3306171e-01	   3.7067626e-01	
   5.3824400e-01	   3.7144759e-01	
   5.4121442e-01	   3.6953150e-01	
   5.4056118e-01	   3.7158408e-01	
   5.4992403e-01	   3.7057443e-01	
   5.5160155e-01	   3.7203330e-01	
   5.5499156e-01	   3.7100945e-01	
   5.5600943e-01	   3.7144483e-01	
   5.5938624e-01	   3.7171316e-01	
   5.6010373e-01	   3.7146682e-01	
  -6.2564970e-01	   3.6901459e-01	
  -6.2231787e-01	   3.6831818e-01	
  -6.0569729e-01	   3.6948580e-01	
  -6.0112353e-01	   3.6793604e-01	
  -5.9647495e-01	   3.6875482e-01	
  -5.9164520e-01	   3.6926385e-01	
  -5.8521573e-01	   3.6956838e-01	
  -5.7577926e-01	   3.6948963e-01	
  -5.6903529e-01	   3.7001115e-01	
  -5.6688798e-01	   3.6877848e-01	
  -5.5629580e-01	   3.6835414e-01	
  -5.5542392e-01	   3.6793878e-01	
  -5.2878914e-01	   3.6936536e-01	
  -5.2498352e-01	   3.6768096e-01	
  -5.2659012e-01	   3.6901411e-01	
  -5.1903590e-01	   3.6910943e-01	
  -5.1886814e-01	   3.6935007e-01	
  -5.1393271e-01	   3.6948781e-01	
  -5.1029405e-01	   3.7035029e-01	
  -5.0124724e-01	   3.6779110e-01	
  -4.9392067e-01	   3.6994250e-01	
  -4.8075222e-01	   3.6834871e-01	
  -4.7440289e-01	   3.6973837e-01	
  -4.7613230e-01	   3.6933553e-01	
  -4.7020463e-01	   3.6844518e-01	
  -4.6993411e-01	   3.6881227e-01	
  -4.6030016e-01	   3.6886850e-01	
  -4.5746785e-01	   3.6945225e-01	
  -4.5589042e-01	   3.6842739e-01	
  -4.4966323e-01	   3.6932087e-01	
  -4.4574867e-01	   3.6886936e-01	
  -4.3656738e-01	   3.6893857e-01	
  -4.3118360e-01	   3.7015857e-01	
  -4.2989155e-01	   3.6984658e-01	
  -4.1545743e-01	   3.6892390e-01	
  -3.6861697e-01	   3.6749944e-01	
  -3.5496852e-01	   3.6724461e-01	
  -3.3270441e-01	   3.6704781e-01	
  -3.3223594e-01	   3.6972845e-01	
  -3.2692356e-01	   3.6718062e-01	
  -3.2519683e-01	   3.6928043e-01	
  -2.1954371e-01	   3.6987889e-01	
  -1.9997684e-01	   3.6665922e-01	
  -1.9648434e-01	   3.6900507e-01	
  -1.8733333e-01	   3.7085301e-01	
  -1.8431533e-01	   3.6962050e-01	
  -1.4232708e-01	   3.6806917e-01	
  -1.1441894e-01	   3.6938862e-01	
  -1.1341668e-01	   3.6855858e-01	
  -9.1227860e-02	   3.6926820e-01	
  -7.6920845e-02	   3.6915149e-01	
  -5.8125292e-02	   3.6880987e-01	
  -5.8491012e-02	   3.6987634e-01	
  -3.9851536e-02	   3.6908881e-01	
  -3.5066099e-02	   3.7024415e-01	
  -1.0910075e-02	   3.6927373e-01	
  -9.4046506e-03	   3.6901588e-01	
   5.9037333e-02	   3.6888887e-01	
   6.1327182e-02	   3.6972612e-01	
   6.1161684e-02	   3.6856574e-01	
   6.6274442e-02	   3.6846573e-01	
   7.3736941e-02	   3.6934350e-01	
   8.6377510e-02	   3.6818955e-01	
   8.8554502e-02	   3.6890793e-01	
   1.9608781e-01	   3.6897737e-01	
   1.9865886e-01	   3.6902779e-01	
   2.2202095e-01	   3.6931281e-01	
   2.7773316e-01	   3.6834552e-01	
   2.7950658e-01	   3.6898291e-01	
   2.8619324e-01	   3.6932447e-01	
   2.8899504e-01	   3.6772668e-01	
   3.1083744e-01	   3.7028531e-01	
   3.1760540e-01	   3.6909070e-01	
   3.2012326e-01	   3.6949236e-01	
   3.3071894e-01	   3.7048335e-01	
   3.5998754e-01	   3.6948866e-01	
   3.6469043e-01	   3.6917481e-01	
   3.7227486e-01	   3.6884558e-01	
   3.9109409e-01	   3.6940177e-01	
   3.9026861e-01	   3.6941058e-01	
   3.9018989e-01	   3.6792011e-01	
   3.9997666e-01	   3.7035006e-01	
   4.0192979e-01	   3.7034564e-01	
   4.1432520e-01	   3.6848761e-01	
   4.1971660e-01	   3.7015098e-01	
   4.2689934e-01	   3.6962247e-01	
   4.2638359e-01	   3.7138951e-01	
   4.3018475e-01	   3.7201218e-01	
   4.3346177e-01	   3.6947221e-01	
   4.4172896e-01	   3.6967078e-01	
   4.4339511e-01	   3.7073626e-01	
   4.4716087e-01	   3.6910063e-01	
   4.4759742e-01	   3.7028370e-01	
   4.5273263e-01	   3.6795512e-01	
   4.5492972e-01	   3.6971054e-01	
   4.5714122e-01	   3.6875106e-01	
   4.7871181e-01	   3.6911964e-01	
   4.8049974e-01	   3.6697298e-01	
   4.9924599e-01	   3.6780651e-01	
   5.0193274e-01	   3.6834111e-01	
   5.1001913e-01	   3.6809835e-01	
   5.1413492e-01	   3.6888959e-01	
   5.2618841e-01	   3.6898901e-01	
   5.2898942e-01	   3.6784341e-01	
   5.3090898e-01	   3.7093558e-01	
   5.3559168e-01	   3.6882253e-01	
   5.3785962e-01	   3.6852217e-01	
   5.5290245e-01	   3.6827531e-01	
   5.5667449e-01	   3.6931429e-01	
  -6.2012900e-01	   3.6624533e-01	
  -6.0911996e-01	   3.6674883e-01	
  -6.0637540e-01	   3.6671648e-01	
  -5.9158357e-01	   3.6691103e-01	
  -5.8751878e-01	   3.6846090e-01	
  -5.8428599e-01	   3.6713447e-01	
  -5.7419483e-01	   3.6773074e-01	
  -5.7084191e-01	   3.6586418e-01	
  -5.6976846e-01	   3.6688914e-01	
  -5.6872212e-01	   3.6973623e-01	
  -5.6571175e-01	   3.6681068e-01	
  -5.6439709e-01	   3.6800237e-01	
  -5.5623414e-01	   3.6723658e-01	
  -5.5223667e-01	   3.6716205e-01	
  -5.4641531e-01	   3.6803826e-01	
  -5.4088651e-01	   3.6779811e-01	
  -5.4091690e-01	   3.6683644e-01	
  -5.3780744e-01	   3.6668561e-01	
  -5.3431320e-01	   3.6596832e-01	
  -5.2818783e-01	   3.6845056e-01	
  -5.2590676e-01	   3.6707074e-01	
  -5.1395592e-01	   3.6601166e-01	
  -5.1375224e-01	   3.6743494e-01	
  -5.1114026e-01	   3.6698443e-01	
  -5.0679516e-01	   3.6759531e-01	
  -5.0850458e-01	   3.6862893e-01	
  -4.9915273e-01	   3.6892257e-01	
  -4.9605638e-01	   3.6753891e-01	
  -4.8629915e-01	   3.6778251e-01	
  -4.7680335e-01	   3.6885074e-01	
  -4.7387047e-01	   3.6651391e-01	
  -4.2730210e-01	   3.6675943e-01	
  -4.2751896e-01	   3.6783446e-01	
  -4.2033285e-01	   3.6812924e-01	
  -3.9874764e-01	   3.6688225e-01	
  -3.9562124e-01	   3.6721407e-01	
  -3.9290397e-01	   3.6806736e-01	
  -3.8440223e-01	   3.6725704e-01	
  -3.5893111e-01	   3.6577953e-01	
  -2.7859551e-01	   3.6819312e-01	
  -2.7906199e-01	   3.6789936e-01	
  -2.1828642e-01	   3.6718601e-01	
  -2.1317010e-01	   3.6739539e-01	
  -2.0991189e-01	   3.6653406e-01	
  -1.9890222e-01	   3.6761415e-01	
  -1.8821012e-01	   3.6640605e-01	
  -1.8620241e-01	   3.6850518e-01	
  -1.8066993e-01	   3.6581085e-01	
  -1.7934609e-01	   3.6656425e-01	
  -1.5260309e-01	   3.6849346e-01	
  -1.4160578e-01	   3.6702184e-01	
  -1.3941901e-01	   3.6562057e-01	
  -1.3712446e-01	   3.6683618e-01	
  -1.3367140e-01	   3.6632080e-01	
  -1.1006002e-01	   3.6571708e-01	
  -7.6686531e-02	   3.6754450e-01	
  -6.1148942e-02	   3.6677378e-01	
  -5.9283237e-02	   3.6601950e-01	
  -5.7412413e-02	   3.6575867e-01	
  -5.2328536e-02	   3.6697193e-01	
  -4.5300535e-02	   3.6649164e-01	
  -1.0006041e-02	   3.6665464e-01	
  -7.4267518e-03	   3.6742440e-01	
   6.4434993e-02	   3.6432152e-01	
   1.2862768e-01	   3.6865786e-01	
   1.3212087e-01	   3.6628885e-01	
   1.9723080e-01	   3.6646734e-01	
   2.2824877e-01	   3.6750529e-01	
   2.7723383e-01	   3.6725390e-01	
   2.8007132e-01	   3.6675071e-01	
   2.8248836e-01	   3.6833959e-01	
   2.8594584e-01	   3.6572739e-01	
   2.8756414e-01	   3.6778737e-01	
   3.0409680e-01	   3.6808948e-01	
   3.1039418e-01	   3.6844921e-01	
   3.2000214e-01	   3.6731610e-01	
   3.2707006e-01	   3.6581877e-01	
   3.3391305e-01	   3.6519218e-01	
   3.3741054e-01	   3.6696123e-01	
   3.5193234e-01	   3.6820841e-01	
   3.5552723e-01	   3.6601163e-01	
   3.6037195e-01	   3.6605782e-01	
   3.6092320e-01	   3.6895162e-01	
   3.6686723e-01	   3.6752908e-01	
   3.7375132e-01	   3.6654224e-01	
   3.8421008e-01	   3.6791901e-01	
   3.8672414e-01	   3.6634641e-01	
   3.8927058e-01	   3.6724295e-01	
   3.9516090e-01	   3.6830075e-01	
   4.0161643e-01	   3.6685696e-01	
   4.0313846e-01	   3.6767495e-01	
   4.0439845e-01	   3.6722068e-01	
   4.0912382e-01	   3.6891912e-01	
   4.2162885e-01	   3.6745580e-01	
   4.2428786e-01	   3.6790912e-01	
   4.2748257e-01	   3.6808742e-01	
   4.3817916e-01	   3.6725704e-01	
   4.4305795e-01	   3.6660126e-01	
   4.4559161e-01	   3.6686472e-01	
   4.5301056e-01	   3.6649834e-01	
   4.7872472e-01	   3.6696334e-01	
   4.8154962e-01	   3.6694856e-01	
   4.9393110e-01	   3.6834266e-01	
   4.9666410e-01	   3.6846941e-01	
   5.0281390e-01	   3.6909512e-01	
   5.1343039e-01	   3.6507334e-01	
   5.1542618e-01	   3.6701826e-01	
   5.1626795e-01	   3.6807168e-01	
   5.1845937e-01	   3.6628956e-01	
   5.2341900e-01	   3.6680780e-01	
   5.2577432e-01	   3.6780257e-01	
   5.2681073e-01	   3.6896951e-01	
   5.3328166e-01	   3.6790085e-01	
   5.3457714e-01	   3.6547063e-01	
   5.3725088e-01	   3.6815854e-01	
   5.4106618e-01	   3.6690654e-01	
   5.5005900e-01	   3.6582826e-01	
   5.5304229e-01	   3.6576129e-01	
   5.5501529e-01	   3.6745479e-01	
   5.5798246e-01	   3.6722550e-01	
   5.6294755e-01	   3.6576248e-01	
  -6.2044765e-01	   3.6564620e-01	
  -6.1967969e-01	   3.6460321e-01	
  -6.1414351e-01	   3.6516392e-01	
  -6.1394620e-01	   3.6557224e-01	
  -5.9424986e-01	   3.6431261e-01	
  -5.7395617e-01	   3.6530247e-01	
  -5.7374411e-01	   3.6465649e-01	
  -5.6919422e-01	   3.6412022e-01	
  -5.5761306e-01	   3.6435817e-01	
  -5.5410299e-01	   3.6642958e-01	
  -5.4567832e-01	   3.6457677e-01	
  -5.3671904e-01	   3.6663271e-01	
  -5.3259654e-01	   3.6644288e-01	
  -5.3024324e-01	   3.6376088e-01	
  -5.2665560e-01	   3.6511681e-01	
  -5.2004760e-01	   3.6552774e-01	
  -5.1801077e-01	   3.6421952e-01	
  -5.1277875e-01	   3.6596549e-01	
  -5.1159377e-01	   3.6786491e-01	
  -5.1027313e-01	   3.6487563e-01	
  -4.9503205e-01	   3.6715734e-01	
  -4.9042071e-01	   3.6473846e-01	
  -4.8649226e-01	   3.6588907e-01	
  -4.8426790e-01	   3.6587427e-01	
  -4.8393413e-01	   3.6502411e-01	
  -4.7425876e-01	   3.6399007e-01	
  -4.7471384e-01	   3.6562290e-01	
  -4.7188863e-01	   3.6558398e-01	
  -4.6729166e-01	   3.6497980e-01	
  -4.6508812e-01	   3.6547338e-01	
  -4.5928759e-01	   3.6466419e-01	
  -4.6027572e-01	   3.6544350e-01	
  -4.3205254e-01	   3.6539749e-01	
  -4.2769157e-01	   3.6614533e-01	
  -4.2323953e-01	   3.6529708e-01	
  -4.1781932e-01	   3.6500678e-01	
  -3.9677414e-01	   3.6648185e-01	
  -3.8553269e-01	   3.6433701e-01	
  -3.7887602e-01	   3.6433152e-01	
  -3.6990393e-01	   3.6555958e-01	
  -3.2637905e-01	   3.6568757e-01	
  -3.2388370e-01	   3.6624145e-01	
  -3.0536368e-01	   3.6444935e-01	
  -2.3079934e-01	   3.6529508e-01	
  -2.1594005e-01	   3.6628059e-01	
  -2.0395091e-01	   3.6522640e-01	
  -1.4005856e-01	   3.6603619e-01	
  -1.2945116e-01	   3.6646438e-01	
  -1.2752935e-01	   3.6588561e-01	
  -7.6546849e-02	   3.6434616e-01	
  -6.3553350e-02	   3.6462303e-01	
  -5.8863009e-02	   3.6378475e-01	
  -5.7347696e-02	   3.6534389e-01	
  -5.3958863e-02	   3.6468896e-01	
  -1.2849929e-02	   3.6546276e-01	
   5.3370590e-02	   3.6576152e-01	
   5.8687312e-02	   3.6682198e-01	
   6.3464824e-02	   3.6677645e-01	
   1.2927344e-01	   3.6399253e-01	
   1.3290238e-01	   3.6788284e-01	
   2.8810316e-01	   3.6622210e-01	
   3.0847115e-01	   3.6568407e-01	
   3.2886665e-01	   3.6726490e-01	
   3.6458368e-01	   3.6606530e-01	
   3.7025975e-01	   3.6426343e-01	
   3.7568032e-01	   3.6479374e-01	
   3.8720551e-01	   3.6425760e-01	
   3.9024428e-01	   3.6519509e-01	
   3.9459743e-01	   3.6443708e-01	
   4.0263413e-01	   3.6344722e-01	
   4.1488396e-01	   3.6504020e-01	
   4.2165849e-01	   3.6630465e-01	
   4.3149292e-01	   3.6511316e-01	
   4.4351623e-01	   3.6481732e-01	
   4.4602537e-01	   3.6464076e-01	
   4.4805101e-01	   3.6670457e-01	
   4.5520517e-01	   3.6502303e-01	
   4.5584631e-01	   3.6556247e-01	
   4.5924313e-01	   3.6565701e-01	
   4.9370401e-01	   3.6561869e-01	
   4.9945141e-01	   3.6452851e-01	
   5.0088080e-01	   3.6619722e-01	
   5.1171906e-01	   3.6392148e-01	
   5.1607317e-01	   3.6807581e-01	
   5.1777756e-01	   3.6537989e-01	
   5.2169119e-01	   3.6552059e-01	
   5.2517466e-01	   3.6461197e-01	
   5.3905017e-01	   3.6639017e-01	
   5.4961034e-01	   3.6555849e-01	
   5.5065017e-01	   3.6640167e-01	
   5.5968514e-01	   3.6652930e-01	
  -6.1790109e-01	   3.6452529e-01	
  -6.1252050e-01	   3.6257439e-01	
  -6.1037626e-01	   3.6348371e-01	
  -6.0655866e-01	   3.6205900e-01	
  -6.0559417e-01	   3.6402723e-01	
  -5.9331139e-01	   3.6415987e-01	
  -5.8835889e-01	   3.6390745e-01	
  -5.7552268e-01	   3.6321948e-01	
  -5.7670605e-01	   3.6176989e-01	
  -5.7264583e-01	   3.6414159e-01	
  -5.6928931e-01	   3.6272296e-01	
  -5.6828790e-01	   3.6455466e-01	
  -5.5889646e-01	   3.6403287e-01	
  -5.5588939e-01	   3.6414740e-01	
  -5.5611514e-01	   3.6489208e-01	
  -5.5254008e-01	   3.6423828e-01	
  -5.3829190e-01	   3.6171327e-01	
  -5.3542856e-01	   3.6522021e-01	
  -5.3023850e-01	   3.6458730e-01	
  -5.1962678e-01	   3.6237441e-01	
  -5.1765604e-01	   3.6282344e-01	
  -5.1236111e-01	   3.6324342e-01	
  -5.0733063e-01	   3.6569083e-01	
  -4.9790964e-01	   3.6410632e-01	
  -4.9569144e-01	   3.6282200e-01	
  -4.9163563e-01	   3.6313228e-01	
  -4.8996741e-01	   3.6460774e-01	
  -4.6842918e-01	   3.6578675e-01	
  -4.6829163e-01	   3.6290561e-01	
  -4.5311020e-01	   3.6387256e-01	
  -4.4260538e-01	   3.6501093e-01	
  -4.3659066e-01	   3.6387704e-01	
  -4.3507292e-01	   3.6452723e-01	
  -4.1523418e-01	   3.6340632e-01	
  -3.9675565e-01	   3.6145012e-01	
  -3.8398235e-01	   3.6343207e-01	
  -3.6428323e-01	   3.6321560e-01	
  -3.6100473e-01	   3.6281656e-01	
  -3.3232858e-01	   3.6325745e-01	
  -3.2808145e-01	   3.6137206e-01	
  -3.2119490e-01	   3.6389737e-01	
  -2.3574274e-01	   3.6409553e-01	
  -2.1492302e-01	   3.6316861e-01	
  -1.8437927e-01	   3.6254642e-01	
  -1.8178275e-01	   3.6256265e-01	
  -1.5129066e-01	   3.6333434e-01	
  -1.0253075e-01	   3.6284602e-01	
  -8.6746808e-02	   3.6368724e-01	
  -8.4180323e-02	   3.6327139e-01	
  -8.1425388e-02	   3.6315126e-01	
  -6.2719488e-02	   3.6292163e-01	
  -6.0987436e-02	   3.6457002e-01	
  -5.5925413e-02	   3.6532985e-01	
  -5.0452916e-02	   3.6348633e-01	
  -1.1547529e-02	   3.6603308e-01	
  -8.8357735e-03	   3.6386463e-01	
   5.4691193e-02	   3.6366165e-01	
   5.9456383e-02	   3.6185671e-01	
   2.0441629e-01	   3.6461817e-01	
   2.7665470e-01	   3.6418090e-01	
   2.7887012e-01	   3.6300869e-01	
   2.8541277e-01	   3.6330375e-01	
   3.0176202e-01	   3.6385882e-01	
   3.0369012e-01	   3.6387441e-01	
   3.0894472e-01	   3.6368842e-01	
   3.2375258e-01	   3.6201059e-01	
   3.2610904e-01	   3.6388768e-01	
   3.3101605e-01	   3.6393558e-01	
   3.4370788e-01	   3.6284276e-01	
   3.4643741e-01	   3.6477492e-01	
   3.6269879e-01	   3.6356460e-01	
   3.6503887e-01	   3.6485919e-01	
   3.8120948e-01	   3.6251902e-01	
   3.8766169e-01	   3.6215399e-01	
   3.9218726e-01	   3.6354025e-01	
   3.9573634e-01	   3.6362302e-01	
   4.0562374e-01	   3.6307476e-01	
   4.1507312e-01	   3.6366159e-01	
   4.1761484e-01	   3.6284010e-01	
   4.2079803e-01	   3.6242386e-01	
   4.2009922e-01	   3.6378489e-01	
   4.2559475e-01	   3.6169669e-01	
   4.3002439e-01	   3.6319215e-01	
   4.3372584e-01	   3.6536292e-01	
   4.4148226e-01	   3.6320698e-01	
   4.4976041e-01	   3.6398204e-01	
   4.5356558e-01	   3.6448935e-01	
   4.5914299e-01	   3.6265611e-01	
   4.5994533e-01	   3.6447143e-01	
   4.6551077e-01	   3.6260297e-01	
   4.7201311e-01	   3.6206224e-01	
   4.8160012e-01	   3.6297886e-01	
   4.8433167e-01	   3.6279352e-01	
   4.8676049e-01	   3.6270179e-01	
   4.9709296e-01	   3.6325969e-01	
   4.9905680e-01	   3.6436482e-01	
   5.0334127e-01	   3.6166621e-01	
   5.0485670e-01	   3.6481018e-01	
   5.0664888e-01	   3.6199981e-01	
   5.2383573e-01	   3.6409685e-01	
   5.2952702e-01	   3.6367294e-01	
   5.3076137e-01	   3.6380397e-01	
   5.3540917e-01	   3.6329084e-01	
   5.4618934e-01	   3.6319133e-01	
   5.4998537e-01	   3.6587149e-01	
   5.5352318e-01	   3.6323502e-01	
  -6.2325575e-01	   3.6172628e-01	
  -6.1405471e-01	   3.6067143e-01	
  -6.1376334e-01	   3.6292303e-01	
  -6.1038111e-01	   3.6167931e-01	
  -6.1041684e-01	   3.6310643e-01	
  -6.0883656e-01	   3.6157765e-01	
  -6.0000873e-01	   3.6184200e-01	
  -5.9459718e-01	   3.6414867e-01	
  -5.8971636e-01	   3.6128431e-01	
  -5.8733050e-01	   3.6029941e-01	
  -5.8876985e-01	   3.6088301e-01	
  -5.7998517e-01	   3.5884432e-01	
  -5.7983608e-01	   3.6168604e-01	
  -5.7169271e-01	   3.6200908e-01	
  -5.6952454e-01	   3.6373774e-01	
  -5.6679659e-01	   3.6292545e-01	
  -5.5931265e-01	   3.6321462e-01	
  -5.5609209e-01	   3.6303588e-01	
  -5.5235399e-01	   3.6075586e-01	
  -5.5277017e-01	   3.6247248e-01	
  -5.4910195e-01	   3.6080210e-01	
